DATA_INICIAL,DATA FINAL,REGIAO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MES,ANO
24/03/2019,30/03/2019,NORDESTE,SERGIPE,GNV,8,R$/m3,3.693,0.017,3.65,3.699,1.209,0.005,2.484,0,2.4836,2.4836,0,3,2019
31/03/2019,06/04/2019,NORTE,ACRE,ETANOL HIDRATADO,18,R$/l,3.99,0.198,3.69,4.7,0.561,0.05,3.429,0.015,3.4191,3.4467,0.004,3,2019
31/03/2019,06/04/2019,NORDESTE,ALAGOAS,ETANOL HIDRATADO,54,R$/l,3.511,0.14,3.279,3.85,0.287,0.04,3.224,0.138,2.688,3.4558,0.043,3,2019
31/03/2019,06/04/2019,NORTE,AMAZONAS,ETANOL HIDRATADO,39,R$/l,3.325,0.203,3.19,3.99,0.335,0.061,2.99,0.048,2.8996,3.12,0.016,3,2019
31/03/2019,06/04/2019,NORDESTE,BAHIA,ETANOL HIDRATADO,332,R$/l,3.453,0.162,2.99,4.299,0.513,0.047,2.94,0.154,2.4299,3.4774,0.052,3,2019
31/03/2019,06/04/2019,NORDESTE,CEARA,ETANOL HIDRATADO,195,R$/l,3.653,0.07,3.49,3.799,0.382,0.019,3.271,0.098,3.0768,3.4527,0.03,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,45,R$/l,3.303,0.112,3.139,3.599,0.345,0.034,2.958,0.125,2.744,3.125,0.042,3,2019
31/03/2019,06/04/2019,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,74,R$/l,3.544,0.166,3.29,3.95,0.215,0.047,3.329,0.065,3.3061,3.4368,0.02,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,233,R$/l,2.731,0.24,2.429,3.306,0.322,0.088,2.409,0.147,2.2895,2.7723,0.061,3,2019
31/03/2019,06/04/2019,NORDESTE,MARANHAO,ETANOL HIDRATADO,40,R$/l,3.721,0.206,3.159,4.04,0.595,0.055,3.126,0.181,2.99,3.472,0.058,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,160,R$/l,2.611,0.2,2.349,3.19,0.355,0.077,2.256,0.099,2.09,2.49,0.044,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,85,R$/l,3.408,0.174,3.186,3.799,0.347,0.051,3.061,0.082,2.88,3.241,0.027,3,2019
31/03/2019,06/04/2019,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,587,R$/l,3.105,0.173,2.69,3.698,0.408,0.056,2.697,0.181,2.3389,3.2449,0.067,3,2019
31/03/2019,06/04/2019,NORTE,PARA,ETANOL HIDRATADO,49,R$/l,3.783,0.238,3.4,4.65,0.42,0.063,3.363,0.235,3.1719,3.9992,0.07,3,2019
31/03/2019,06/04/2019,NORDESTE,PARAIBA,ETANOL HIDRATADO,61,R$/l,3.167,0.176,2.979,3.799,0.251,0.056,2.916,0.106,2.7354,3.2273,0.036,3,2019
31/03/2019,06/04/2019,SUL,PARANA,ETANOL HIDRATADO,370,R$/l,3.043,0.146,2.599,3.699,0.391,0.048,2.652,0.148,2.2402,2.9655,0.056,3,2019
31/03/2019,06/04/2019,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,172,R$/l,3.28,0.133,3.099,3.759,0.256,0.041,3.024,0.092,2.92,3.3824,0.03,3,2019
31/03/2019,06/04/2019,NORDESTE,PIAUI,ETANOL HIDRATADO,48,R$/l,3.501,0.069,3.37,3.699,0.463,0.02,3.038,0.082,2.9869,3.2146,0.027,3,2019
31/03/2019,06/04/2019,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,411,R$/l,3.874,0.292,2.989,4.399,0.405,0.075,3.469,0.286,2.8234,3.9359,0.082,3,2019
31/03/2019,06/04/2019,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,61,R$/l,3.489,0.105,3.35,3.59,0.376,0.03,3.113,0.131,2.9144,3.1742,0.042,3,2019
31/03/2019,06/04/2019,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,184,R$/l,4.107,0.191,3.789,4.949,0.445,0.047,3.662,0.182,3.3004,4.0007,0.05,3,2019
31/03/2019,06/04/2019,NORTE,RONDONIA,ETANOL HIDRATADO,37,R$/l,3.807,0.313,3.39,4.5,0.333,0.082,3.474,0.24,3.1904,3.7326,0.069,3,2019
31/03/2019,06/04/2019,NORTE,RORAIMA,ETANOL HIDRATADO,2,R$/l,3.67,0.028,3.65,3.69,0.596,0.008,3.074,0.046,3.0412,3.1069,0.015,3,2019
31/03/2019,06/04/2019,SUL,SANTA CATARINA,ETANOL HIDRATADO,165,R$/l,3.589,0.156,3.199,3.99,0.372,0.043,3.217,0.106,2.999,3.3909,0.033,3,2019
31/03/2019,06/04/2019,SUDESTE,SAO PAULO,ETANOL HIDRATADO,1665,R$/l,2.764,0.169,2.299,3.699,0.371,0.061,2.393,0.133,2.0829,2.8425,0.056,3,2019
31/03/2019,06/04/2019,NORDESTE,SERGIPE,ETANOL HIDRATADO,35,R$/l,3.503,0.153,3.18,3.79,0.354,0.044,3.149,0.107,2.82,3.2475,0.034,3,2019
31/03/2019,06/04/2019,NORTE,TOCANTINS,ETANOL HIDRATADO,41,R$/l,3.745,0.153,3.399,3.999,0.531,0.041,3.214,0.179,2.95,3.5974,0.056,3,2019
31/03/2019,06/04/2019,NORTE,ACRE,ÓLEO DIESEL,39,R$/l,4.602,0.187,4.18,4.84,0.654,0.041,3.948,0.227,3.3631,4.19,0.057,3,2019
31/03/2019,06/04/2019,NORDESTE,ALAGOAS,ÓLEO DIESEL,35,R$/l,3.715,0.17,3.49,4.165,0.323,0.046,3.392,0.108,3.14,3.52,0.032,3,2019
31/03/2019,06/04/2019,NORTE,AMAPA,ÓLEO DIESEL,15,R$/l,4.189,0.346,3.89,4.69,0.499,0.083,3.69,0.019,3.672,3.7143,0.005,3,2019
31/03/2019,06/04/2019,NORTE,AMAZONAS,ÓLEO DIESEL,43,R$/l,3.658,0.198,3.48,4.05,0.302,0.054,3.356,0.087,3.05,3.4549,0.026,3,2019
31/03/2019,06/04/2019,NORDESTE,BAHIA,ÓLEO DIESEL,215,R$/l,3.527,0.151,3.25,4.3,0.344,0.043,3.183,0.076,3.0647,3.4403,0.024,3,2019
31/03/2019,06/04/2019,NORDESTE,CEARA,ÓLEO DIESEL,62,R$/l,3.758,0.077,3.59,3.92,0.431,0.02,3.327,0.038,3.2476,3.4236,0.011,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,27,R$/l,3.71,0.121,3.419,3.989,0.345,0.033,3.365,0.063,3.2465,3.4305,0.019,3,2019
31/03/2019,06/04/2019,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,65,R$/l,3.535,0.111,3.21,3.82,0.383,0.031,3.152,0.054,2.9682,3.2779,0.017,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,GOIAS,ÓLEO DIESEL,160,R$/l,3.573,0.129,3.339,3.99,0.313,0.036,3.26,0.075,3.15,3.3843,0.023,3,2019
31/03/2019,06/04/2019,NORDESTE,MARANHAO,ÓLEO DIESEL,53,R$/l,3.585,0.13,3.359,3.87,0.364,0.036,3.221,0.087,3,3.33,0.027,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,88,R$/l,3.9,0.193,3.499,4.47,0.457,0.049,3.443,0.087,3.3,3.6052,0.025,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,50,R$/l,3.59,0.133,3.399,3.899,0.387,0.037,3.203,0.107,3.0409,3.471,0.033,3,2019
31/03/2019,06/04/2019,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,363,R$/l,3.607,0.138,3.199,4.148,0.344,0.038,3.263,0.08,3.1159,3.5073,0.025,3,2019
31/03/2019,06/04/2019,NORTE,PARA,ÓLEO DIESEL,67,R$/l,3.869,0.167,3.52,4.31,0.465,0.043,3.404,0.146,3.2023,3.876,0.043,3,2019
31/03/2019,06/04/2019,NORDESTE,PARAIBA,ÓLEO DIESEL,22,R$/l,3.55,0.09,3.37,3.759,0.344,0.025,3.206,0.047,3.12,3.2707,0.015,3,2019
31/03/2019,06/04/2019,SUL,PARANA,ÓLEO DIESEL,206,R$/l,3.332,0.113,3.04,3.65,0.328,0.034,3.004,0.087,2.84,3.22,0.029,3,2019
31/03/2019,06/04/2019,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,9,R$/l,3.675,0.069,3.549,3.769,0.345,0.019,3.33,0.116,3.2267,3.4299,0.035,3,2019
31/03/2019,06/04/2019,NORDESTE,PIAUI,ÓLEO DIESEL,41,R$/l,3.614,0.095,3.53,3.859,0.38,0.026,3.234,0.055,3.173,3.3595,0.017,3,2019
31/03/2019,06/04/2019,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,200,R$/l,3.561,0.171,3.179,4.059,0.425,0.048,3.136,0.123,2.929,3.73,0.039,3,2019
31/03/2019,06/04/2019,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,48,R$/l,3.664,0.078,3.45,3.79,0.429,0.021,3.235,0.056,3.1765,3.3429,0.017,3,2019
31/03/2019,06/04/2019,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,220,R$/l,3.479,0.15,3.19,4.38,0.458,0.043,3.021,0.085,2.8354,3.2328,0.028,3,2019
31/03/2019,06/04/2019,NORTE,RONDONIA,ÓLEO DIESEL,63,R$/l,3.802,0.103,3.599,4.06,0.45,0.027,3.352,0.076,3.1654,3.47,0.023,3,2019
31/03/2019,06/04/2019,NORTE,RORAIMA,ÓLEO DIESEL,10,R$/l,3.594,0.097,3.5,3.8,0.461,0.027,3.133,0.067,3.0995,3.32,0.021,3,2019
31/03/2019,06/04/2019,SUL,SANTA CATARINA,ÓLEO DIESEL,106,R$/l,3.455,0.114,3.249,3.819,0.425,0.033,3.03,0.103,2.857,3.3014,0.034,3,2019
31/03/2019,06/04/2019,SUDESTE,SAO PAULO,ÓLEO DIESEL,839,R$/l,3.431,0.147,2.989,4.239,0.377,0.043,3.054,0.093,2.8132,3.3378,0.03,3,2019
31/03/2019,06/04/2019,NORDESTE,SERGIPE,ÓLEO DIESEL,22,R$/l,3.589,0.114,3.45,3.792,0.353,0.032,3.236,0.138,3.09,3.3663,0.043,3,2019
31/03/2019,06/04/2019,NORTE,TOCANTINS,ÓLEO DIESEL,34,R$/l,3.548,0.315,3.2,4.95,0.4,0.089,3.148,0.041,3.112,3.2232,0.013,3,2019
31/03/2019,06/04/2019,NORTE,ACRE,ÓLEO DIESEL S10,38,R$/l,4.452,0.198,4.26,4.89,0.683,0.044,3.769,0.222,3.5274,4.31,0.059,3,2019
31/03/2019,06/04/2019,NORDESTE,ALAGOAS,ÓLEO DIESEL S10,40,R$/l,3.762,0.152,3.59,4.279,0.344,0.04,3.418,0.103,3.23,3.5589,0.03,3,2019
31/03/2019,06/04/2019,NORTE,AMAPA,ÓLEO DIESEL S10,12,R$/l,4.617,0.245,4.4,4.95,0.607,0.053,4.01,0.274,3.662,4.1403,0.068,3,2019
31/03/2019,06/04/2019,NORTE,AMAZONAS,ÓLEO DIESEL S10,46,R$/l,3.745,0.231,3.59,4.25,0.323,0.062,3.422,0.081,3.21,3.55,0.024,3,2019
31/03/2019,06/04/2019,NORDESTE,BAHIA,ÓLEO DIESEL S10,268,R$/l,3.616,0.176,3.328,4.415,0.372,0.049,3.244,0.086,3.1141,3.5598,0.027,3,2019
31/03/2019,06/04/2019,NORDESTE,CEARA,ÓLEO DIESEL S10,210,R$/l,3.785,0.084,3.59,3.999,0.422,0.022,3.363,0.054,3.2456,3.5324,0.016,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL S10,32,R$/l,3.836,0.15,3.429,4.129,0.417,0.039,3.419,0.083,3.299,3.5463,0.024,3,2019
31/03/2019,06/04/2019,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL S10,92,R$/l,3.646,0.117,3.31,4.15,0.46,0.032,3.186,0.047,3.0135,3.3169,0.015,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,GOIAS,ÓLEO DIESEL S10,175,R$/l,3.662,0.128,3.299,4.05,0.314,0.035,3.348,0.075,3.23,3.4477,0.022,3,2019
31/03/2019,06/04/2019,NORDESTE,MARANHAO,ÓLEO DIESEL S10,116,R$/l,3.678,0.093,3.399,3.91,0.376,0.025,3.302,0.135,3.05,3.58,0.041,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL S10,126,R$/l,3.973,0.192,3.599,4.57,0.465,0.048,3.508,0.093,3.376,3.67,0.027,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL S10,78,R$/l,3.74,0.137,3.49,3.999,0.448,0.037,3.292,0.086,3.118,3.489,0.026,3,2019
31/03/2019,06/04/2019,SUDESTE,MINAS GERAIS,ÓLEO DIESEL S10,456,R$/l,3.708,0.132,3.299,4.339,0.36,0.036,3.348,0.094,3.1272,3.6933,0.028,3,2019
31/03/2019,06/04/2019,NORTE,PARA,ÓLEO DIESEL S10,109,R$/l,3.889,0.201,3.39,4.399,0.434,0.052,3.455,0.111,3.2473,3.715,0.032,3,2019
31/03/2019,06/04/2019,NORDESTE,PARAIBA,ÓLEO DIESEL S10,57,R$/l,3.591,0.101,3.45,3.939,0.325,0.028,3.266,0.062,3.09,3.3864,0.019,3,2019
31/03/2019,06/04/2019,SUL,PARANA,ÓLEO DIESEL S10,291,R$/l,3.422,0.127,3.159,3.74,0.353,0.037,3.069,0.09,2.915,3.266,0.029,3,2019
31/03/2019,06/04/2019,NORDESTE,PERNAMBUCO,ÓLEO DIESEL S10,173,R$/l,3.552,0.111,3.298,3.899,0.36,0.031,3.192,0.081,3.06,3.4879,0.025,3,2019
31/03/2019,06/04/2019,NORDESTE,PIAUI,ÓLEO DIESEL S10,62,R$/l,3.701,0.103,3.5,3.959,0.437,0.028,3.264,0.049,3.214,3.3973,0.015,3,2019
31/03/2019,06/04/2019,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL S10,324,R$/l,3.692,0.164,3.279,4.199,0.463,0.044,3.229,0.117,2.9918,3.732,0.036,3,2019
31/03/2019,06/04/2019,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL S10,62,R$/l,3.796,0.067,3.59,3.9,0.434,0.018,3.362,0.042,3.2768,3.4538,0.012,3,2019
31/03/2019,06/04/2019,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL S10,298,R$/l,3.574,0.166,3.199,4.58,0.452,0.046,3.122,0.099,2.9046,3.46,0.032,3,2019
31/03/2019,06/04/2019,NORTE,RONDONIA,ÓLEO DIESEL S10,64,R$/l,3.871,0.095,3.699,4.13,0.468,0.025,3.403,0.075,3.2146,3.5033,0.022,3,2019
31/03/2019,06/04/2019,NORTE,RORAIMA,ÓLEO DIESEL S10,13,R$/l,3.676,0.085,3.57,3.85,0.463,0.023,3.213,0.081,3.1595,3.39,0.025,3,2019
31/03/2019,06/04/2019,SUL,SANTA CATARINA,ÓLEO DIESEL S10,228,R$/l,3.557,0.145,3.249,3.999,0.447,0.041,3.11,0.109,2.877,3.3209,0.035,3,2019
31/03/2019,06/04/2019,SUDESTE,SAO PAULO,ÓLEO DIESEL S10,1272,R$/l,3.541,0.155,3.159,4.426,0.398,0.044,3.143,0.101,2.89,3.4811,0.032,3,2019
31/03/2019,06/04/2019,NORDESTE,SERGIPE,ÓLEO DIESEL S10,39,R$/l,3.695,0.139,3.46,3.89,0.365,0.038,3.33,0.068,3.148,3.4381,0.02,3,2019
31/03/2019,06/04/2019,NORTE,TOCANTINS,ÓLEO DIESEL S10,45,R$/l,3.581,0.299,3.25,5.07,0.397,0.083,3.184,0.038,3.142,3.279,0.012,3,2019
31/03/2019,06/04/2019,NORTE,ACRE,GASOLINA COMUM,39,R$/l,4.827,0.217,4.5,5.24,0.709,0.045,4.118,0.167,3.7921,4.36,0.041,3,2019
31/03/2019,06/04/2019,NORDESTE,ALAGOAS,GASOLINA COMUM,56,R$/l,4.478,0.224,4.199,5.18,0.501,0.05,3.977,0.068,3.86,4.101,0.017,3,2019
31/03/2019,06/04/2019,NORTE,AMAPA,GASOLINA COMUM,28,R$/l,3.894,0.217,3.78,4.59,0.204,0.056,3.69,0.044,3.57,3.7418,0.012,3,2019
31/03/2019,06/04/2019,NORTE,AMAZONAS,GASOLINA COMUM,73,R$/l,4.367,0.309,3.79,5.17,0.692,0.071,3.675,0.125,3.4,3.93,0.034,3,2019
31/03/2019,06/04/2019,NORDESTE,BAHIA,GASOLINA COMUM,333,R$/l,4.548,0.163,4.16,5.099,0.575,0.036,3.973,0.095,3.8,4.3417,0.024,3,2019
31/03/2019,06/04/2019,NORDESTE,CEARA,GASOLINA COMUM,221,R$/l,4.571,0.062,4.17,4.79,0.552,0.014,4.019,0.073,3.8769,4.2257,0.018,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.351,0.114,3.999,4.599,0.405,0.026,3.946,0.072,3.8096,4.0637,0.018,3,2019
31/03/2019,06/04/2019,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,116,R$/l,4.413,0.154,4.19,4.89,0.47,0.035,3.943,0.059,3.7821,4.1468,0.015,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,GOIAS,GASOLINA COMUM,229,R$/l,4.274,0.206,3.99,4.94,0.328,0.048,3.946,0.097,3.8569,4.1624,0.025,3,2019
31/03/2019,06/04/2019,NORDESTE,MARANHAO,GASOLINA COMUM,123,R$/l,4.316,0.145,4.099,4.77,0.487,0.034,3.829,0.131,3.6,4.29,0.034,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,159,R$/l,4.469,0.174,4.169,5.04,0.544,0.039,3.925,0.108,3.79,4.21,0.028,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,88,R$/l,4.089,0.196,3.879,4.599,0.338,0.048,3.751,0.058,3.6855,3.97,0.015,3,2019
31/03/2019,06/04/2019,SUDESTE,MINAS GERAIS,GASOLINA COMUM,585,R$/l,4.648,0.155,4.19,5.149,0.377,0.033,4.271,0.085,3.9378,4.4738,0.02,3,2019
31/03/2019,06/04/2019,NORTE,PARA,GASOLINA COMUM,115,R$/l,4.479,0.259,3.999,5.19,0.434,0.058,4.045,0.071,3.9215,4.2459,0.018,3,2019
31/03/2019,06/04/2019,NORDESTE,PARAIBA,GASOLINA COMUM,62,R$/l,4.081,0.165,3.899,4.599,0.284,0.04,3.797,0.078,3.6528,4.0479,0.021,3,2019
31/03/2019,06/04/2019,SUL,PARANA,GASOLINA COMUM,366,R$/l,4.183,0.157,3.85,4.59,0.32,0.038,3.863,0.094,3.55,4.129,0.024,3,2019
31/03/2019,06/04/2019,NORDESTE,PERNAMBUCO,GASOLINA COMUM,193,R$/l,4.273,0.199,4,4.799,0.352,0.047,3.921,0.097,3.74,4.3209,0.025,3,2019
31/03/2019,06/04/2019,NORDESTE,PIAUI,GASOLINA COMUM,68,R$/l,4.597,0.061,4.4,4.699,0.605,0.013,3.992,0.065,3.9302,4.165,0.016,3,2019
31/03/2019,06/04/2019,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,418,R$/l,4.815,0.178,4.349,5.988,0.473,0.037,4.342,0.11,4,4.6489,0.025,3,2019
31/03/2019,06/04/2019,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,63,R$/l,4.436,0.063,4.25,4.49,0.53,0.014,3.906,0.034,3.7968,3.9529,0.009,3,2019
31/03/2019,06/04/2019,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,360,R$/l,4.613,0.13,4.159,5.099,0.575,0.028,4.038,0.096,3.6966,4.3596,0.024,3,2019
31/03/2019,06/04/2019,NORTE,RONDONIA,GASOLINA COMUM,71,R$/l,4.53,0.094,4.39,4.85,0.629,0.021,3.901,0.081,3.779,4.07,0.021,3,2019
31/03/2019,06/04/2019,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,3.98,0.012,3.97,4,0.41,0.003,3.57,0.065,3.506,3.71,0.018,3,2019
31/03/2019,06/04/2019,SUL,SANTA CATARINA,GASOLINA COMUM,252,R$/l,4.135,0.121,3.87,4.428,0.343,0.029,3.792,0.086,3.626,3.989,0.023,3,2019
31/03/2019,06/04/2019,SUDESTE,SAO PAULO,GASOLINA COMUM,1636,R$/l,4.086,0.182,3.599,4.997,0.378,0.045,3.708,0.106,2.93,4.0128,0.029,3,2019
31/03/2019,06/04/2019,NORDESTE,SERGIPE,GASOLINA COMUM,42,R$/l,4.39,0.141,4.14,4.599,0.388,0.032,4.002,0.05,3.875,4.0797,0.012,3,2019
31/03/2019,06/04/2019,NORTE,TOCANTINS,GASOLINA COMUM,46,R$/l,4.498,0.219,4.1,5.69,0.418,0.049,4.08,0.066,4.011,4.299,0.016,3,2019
31/03/2019,06/04/2019,NORTE,ACRE,GLP,27,R$/13Kg,79.682,3.086,76,85,10.215,0.039,69.467,2.08,67.04,71.49,0.03,3,2019
31/03/2019,06/04/2019,NORDESTE,ALAGOAS,GLP,26,R$/13Kg,64.965,2.542,60,73,17.202,0.039,47.763,1.726,45.13,50.23,0.036,3,2019
31/03/2019,06/04/2019,NORTE,AMAPA,GLP,15,R$/13Kg,78.207,3.645,73,84,16.141,0.047,62.066,3.536,58.01,65,0.057,3,2019
31/03/2019,06/04/2019,NORTE,AMAZONAS,GLP,56,R$/13Kg,72.143,6.669,65,90,9.123,0.092,63.02,2.438,60.75,71.02,0.039,3,2019
31/03/2019,06/04/2019,NORDESTE,BAHIA,GLP,201,R$/13Kg,62.098,5.151,50,82,13.62,0.083,48.478,4.365,41.13,60,0.09,3,2019
31/03/2019,06/04/2019,NORDESTE,CEARA,GLP,131,R$/13Kg,75.317,4.709,65,85,21.835,0.063,53.482,2.727,45.9,56,0.051,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,DISTRITO FEDERAL,GLP,42,R$/13Kg,73.452,4.875,65,95,21.509,0.066,51.943,7.877,44,62.82,0.152,3,2019
31/03/2019,06/04/2019,SUDESTE,ESPIRITO SANTO,GLP,115,R$/13Kg,64.546,3.501,55,75,16.036,0.054,48.51,1.799,46.9,60,0.037,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,GOIAS,GLP,209,R$/13Kg,72.431,4.988,55,80,16.337,0.069,56.094,4.436,45.57,61.6,0.079,3,2019
31/03/2019,06/04/2019,NORDESTE,MARANHAO,GLP,69,R$/13Kg,70.115,7.344,64.9,90,13.62,0.105,56.495,4.737,45.33,61.08,0.084,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO,GLP,95,R$/13Kg,96.551,7.725,70,115,22.518,0.08,74.033,9.919,54.42,86,0.134,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO DO SUL,GLP,115,R$/13Kg,71.32,8.205,59.9,95,16.161,0.115,55.159,5.768,45.23,72,0.105,3,2019
31/03/2019,06/04/2019,SUDESTE,MINAS GERAIS,GLP,507,R$/13Kg,70,5.327,55,92,16.804,0.076,53.196,4.768,45.87,72.15,0.09,3,2019
31/03/2019,06/04/2019,NORTE,PARA,GLP,156,R$/13Kg,76.552,8.62,63,100,15.381,0.113,61.171,5.369,53.19,74,0.088,3,2019
31/03/2019,06/04/2019,NORDESTE,PARAIBA,GLP,56,R$/13Kg,67.66,2.393,65,70,13.48,0.035,54.18,5.025,43.84,60,0.093,3,2019
31/03/2019,06/04/2019,SUL,PARANA,GLP,401,R$/13Kg,69.814,6.159,55,85,17.323,0.088,52.491,5.092,44.5,65,0.097,3,2019
31/03/2019,06/04/2019,NORDESTE,PERNAMBUCO,GLP,165,R$/13Kg,65.846,3.178,60,78,14.295,0.048,51.551,3.712,43.81,60,0.072,3,2019
31/03/2019,06/04/2019,NORDESTE,PIAUI,GLP,35,R$/13Kg,68.807,6.69,63,85,15.985,0.097,52.822,3.404,45.51,54.29,0.064,3,2019
31/03/2019,06/04/2019,SUDESTE,RIO DE JANEIRO,GLP,223,R$/13Kg,64.147,5.747,52,80,16.616,0.09,47.531,3.854,41.75,57.9,0.081,3,2019
31/03/2019,06/04/2019,NORDESTE,RIO GRANDE DO NORTE,GLP,43,R$/13Kg,67.663,2.769,65,75,16.769,0.041,50.894,1.989,47,53,0.039,3,2019
31/03/2019,06/04/2019,SUL,RIO GRANDE DO SUL,GLP,374,R$/13Kg,69.832,5.466,58,90,19.688,0.078,50.144,6.121,36.05,67,0.122,3,2019
31/03/2019,06/04/2019,NORTE,RONDONIA,GLP,57,R$/13Kg,78.423,6.568,68,91,14.061,0.084,64.362,2.553,61.95,72,0.04,3,2019
31/03/2019,06/04/2019,NORTE,RORAIMA,GLP,24,R$/13Kg,84.375,0.576,83,85,13.251,0.007,71.124,0.165,71.09,71.9,0.002,3,2019
31/03/2019,06/04/2019,SUL,SANTA CATARINA,GLP,98,R$/13Kg,70.268,4.812,60,85,18.617,0.068,51.651,2.611,46.16,57.8,0.051,3,2019
31/03/2019,06/04/2019,SUDESTE,SAO PAULO,GLP,1016,R$/13Kg,66.436,6.185,53,90,17.069,0.093,49.367,4.76,41.26,72,0.096,3,2019
31/03/2019,06/04/2019,NORDESTE,SERGIPE,GLP,26,R$/13Kg,68.097,3.9,60,78,13.337,0.057,54.76,2.05,52.22,56.75,0.037,3,2019
31/03/2019,06/04/2019,NORTE,TOCANTINS,GLP,88,R$/13Kg,78.264,7.375,63,90,23.458,0.094,54.806,8.118,46.79,70,0.148,3,2019
31/03/2019,06/04/2019,NORDESTE,ALAGOAS,GNV,8,R$/m3,3.48,0.074,3.45,3.659,0.969,0.021,2.511,0.009,2.5109,2.5236,0.004,3,2019
31/03/2019,06/04/2019,NORDESTE,BAHIA,GNV,23,R$/m3,3.131,0.154,2.99,3.78,0.798,0.049,2.333,0.341,2.131,3.1058,0.146,3,2019
31/03/2019,06/04/2019,NORDESTE,CEARA,GNV,12,R$/m3,3.641,0.048,3.59,3.699,0.875,0.013,2.766,0,2.766,2.766,0,3,2019
31/03/2019,06/04/2019,SUDESTE,ESPIRITO SANTO,GNV,10,R$/m3,3.197,0.189,3.19,3.66,0.967,0.059,2.23,0,2.23,2.23,0,3,2019
31/03/2019,06/04/2019,CENTRO OESTE,MATO GROSSO DO SUL,GNV,4,R$/m3,2.943,0.065,2.899,3.049,0.863,0.022,2.08,0.199,1.851,2.1949,0.096,3,2019
31/03/2019,06/04/2019,SUDESTE,MINAS GERAIS,GNV,7,R$/m3,3.444,0.049,3.379,3.52,,0.014,,,,,,3,2019
31/03/2019,06/04/2019,NORDESTE,PARAIBA,GNV,8,R$/m3,3.719,0.048,3.59,3.739,0.628,0.013,3.091,0.031,3.0471,3.0915,0.01,3,2019
31/03/2019,06/04/2019,SUL,PARANA,GNV,2,R$/m3,3.485,0.007,3.48,3.49,,0.002,,,,,,3,2019
